N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
2.4556e+08 0.044281 1.59 9.31e+08 0.11152 1.4 5.4303e+06 0.29681 2 253.7 91383 0.71473 0.056607 0.97248 0.93034 9.4024e+08 0.21085 0.80744
3.1048e+08 0.044833 1.59 1.9117e+08 0.096428 1.4 2.9878e+06 0.65462 2 260.17 87731 0.92398 0.88985 0.70533 0.92195 4.6901e+08 0.46164 0.52234
1.5191e+09 0.038998 1.59 1.1917e+09 0.066243 1.4 3.7102e+06 0.36433 2 256.54 98349 0.12005 0.23143 0.062832 0.91616 4.6198e+08 0.24508 1.1915
4.2989e+07 0.033955 1.59 1.1933e+09 0.11379 1.4 3.2648e+06 0.89865 2 267.04 63643 0.19906 0.55422 0.82207 0.94481 6.6728e+08 0.052612 2.7062
1.2572e+09 0.047463 1.59 8.4212e+08 0.096811 1.4 99243 0.77518 2 296.77 69155 0.42829 0.62218 0.97015 0.92588 8.4854e+08 0.078958 0.77465
1.4897e+09 0.036654 1.59 9.3878e+08 0.066592 1.4 5.469e+06 0.51557 2 255.61 64086 0.80549 0.30191 0.37438 0.98456 1.3484e+09 0.33411 0.40535
1.1657e+07 0.011861 1.59 6.0674e+08 0.11503 1.4 3.2208e+06 0.91854 2 271.76 96108 1.0845 0.83964 0.75961 0.92092 6.0923e+08 0.2795 0.44012
1.7688e+09 0.034002 1.59 5.114e+08 0.12175 1.4 4.3179e+06 0.20125 2 269.82 92104 0.59691 0.59284 0.77965 0.95628 8.4766e+08 0.18542 0.50721
1.2502e+09 0.041707 1.59 9.2972e+08 0.068924 1.4 1.3565e+06 0.4487 2 284.42 70480 1.0324 0.17347 0.9652 0.9737 1.0873e+09 0.20875 0.37965
1.2354e+09 0.021087 1.59 9.4893e+08 0.10233 1.4 6.3728e+05 0.17681 2 255.1 76841 0.34244 0.061792 0.52628 0.95222 8.7638e+08 0.15539 0.70055
1.4931e+09 0.013995 1.59 7.401e+08 0.12023 1.4 5.5683e+06 0.22 2 251.38 99003 0.93992 0.84087 0.43627 0.95526 8.2502e+08 0.40199 0.55037
2.0767e+08 0.032903 1.59 1.3065e+08 0.12417 1.4 1.5131e+06 0.69084 2 247.15 87009 0.37835 0.34391 0.099263 0.97954 2.4054e+08 0.55413 0.88711
1.8457e+09 0.039996 1.59 7.0886e+08 0.066999 1.4 5.6707e+06 0.58028 2 273.75 56012 0.9949 0.53966 0.17308 0.92116 1.3141e+09 0.25893 0.40902
1.3864e+09 0.013346 1.59 4.1517e+08 0.096032 1.4 2.3939e+06 0.5722 2 243.25 80428 0.0099562 0.8679 0.67193 0.99327 5.7811e+07 0.045438 44.883
5.3948e+08 0.018425 1.59 1.1557e+09 0.097779 1.4 5.6307e+06 0.6228 2 290.33 58912 0.99364 0.26073 0.62727 0.95591 1.0728e+09 0.12634 0.40333
5.2763e+08 0.028554 1.59 8.519e+08 0.10148 1.4 5.3805e+06 0.85436 2 245.14 81892 1.0338 0.87786 0.934 0.99861 1.0589e+09 0.35063 0.54539
1.1326e+09 0.044944 1.59 9.8134e+08 0.084349 1.4 1.1785e+06 0.24969 2 255.63 52490 0.22632 0.64802 0.5856 0.99806 8.0695e+08 0.11524 0.93849
1.5764e+09 0.04446 1.59 1.0142e+09 0.067512 1.4 2.525e+06 0.18674 2 294.23 1.0178e+05 1.0429 0.44944 0.34481 0.94582 1.6086e+09 0.22367 0.57193
5.7493e+08 0.02201 1.59 1.5069e+09 0.082336 1.4 3.329e+06 0.75038 2 257.47 69647 0.58112 0.56685 0.29207 0.93636 1.3258e+09 0.23413 0.6793
7.7413e+08 0.021453 1.59 3.3817e+08 0.092976 1.4 2.2268e+06 0.59109 2 247.79 65258 0.84897 0.081075 0.82003 0.98526 3.5723e+08 0.50403 0.93661
1.6726e+09 0.033722 1.59 1.2744e+09 0.075712 1.4 1.1359e+06 0.39801 2 280.72 93480 0.8108 0.58641 0.16608 0.93619 1.5468e+09 0.25155 0.63457
9.9306e+08 0.032991 1.59 6.9773e+08 0.091578 1.4 5.7751e+06 0.34067 2 275.51 78143 0.14311 0.42724 0.30055 0.92161 4.3756e+08 0.11339 0.87326
