N_ait [m^-3],R_ait [m],GSD_ait [unitless],N_acc [m^-3],R_acc [m],GSD_acc [unitless],N_coa [m^-3],R_coa [m],GSD_coa [unitless],N_mcb [m^-3],R_mcb [m],GSD_mcb [unitless],temperature [K],pressure [Pa],updraft [m s^-1],ait_maf [unitless],acc_maf [unitless],coa_maf [unitless],mcb_maf [unitless],Nact [m^-3],Smax [%%],runtime_seconds [s]
1672600000.0,0.033722,1.59,1274400000.0,0.075712,1.4,1135900.0,0.39801,2.0,1205500000.0,0.14747,1.8186,280.72,93480.0,0.8108,0.58641,0.16608,0.93619,1.0,1008200000.0,0.051693,1.7366
993060000.0,0.032991,1.59,697730000.0,0.091578,1.4,5775100.0,0.34067,2.0,236170000.0,0.119,1.5023,275.51,78143.0,0.14311,0.42724,0.30055,0.92161,1.0,321270000.0,0.062039,1.5757
505480000.0,0.045539,1.59,484500000.0,0.11018,1.4,2695400.0,0.4494,2.0,1528400000.0,0.14822,1.9691,258.2,98891.0,0.17206,0.83428,0.50718,0.92223,1.0,549340000.0,0.022669,430.58
1101700000.0,0.022725,1.59,784930000.0,0.079821,1.4,5929400.0,0.86367,2.0,938790000.0,0.02651,1.9373,256.31,55664.0,0.043054,0.70469,0.12545,0.94937,1.0,31046000.0,0.048099,13.301
1972600000.0,0.024898,1.59,835980000.0,0.098984,1.4,2920000.0,0.89144,2.0,1170600000.0,0.10875,1.9662,255.76,85479.0,1.0784,0.17068,0.82844,0.92131,1.0,1718100000.0,0.1136,1.606
71633000.0,0.01238,1.59,1291400000.0,0.10584,1.4,3018800.0,0.75863,2.0,1255600000.0,0.099203,1.9965,275.18,102080.0,0.47689,0.87722,0.12936,0.91581,1.0,873330000.0,0.058346,2.617
1910000000.0,0.041663,1.59,280010000.0,0.09451,1.4,4241700.0,0.92403,2.0,761500000.0,0.12619,1.6045,275.73,84455.0,0.39832,0.42646,0.15409,0.97197,1.0,665030000.0,0.056649,3.2072
129460000.0,0.014339,1.59,991450000.0,0.11075,1.4,993000.0,0.21971,2.0,396700000.0,0.05054,1.2058,247.62,87019.0,0.1408,0.21168,0.96006,0.97059,1.0,727450000.0,0.07253,8.428
1400100000.0,0.023397,1.59,750530000.0,0.056975,1.4,4311200.0,0.9426,2.0,6397400.0,0.02375,1.2563,247.71,86166.0,0.55176,0.14932,0.18905,0.96475,1.0,749830000.0,0.50492,0.65955
916090000.0,0.01952,1.59,579430000.0,0.074236,1.4,1693700.0,0.72819,2.0,1804700000.0,0.022998,1.8271,289.22,62285.0,0.6504,0.35861,0.78643,0.9222,1.0,856500000.0,0.15428,0.42214
837200000.0,0.02035,1.59,67915000.0,0.095973,1.4,2579400.0,0.67447,2.0,608480000.0,0.12658,1.4647,264.59,77334.0,0.059514,0.49151,0.55342,0.92618,1.0,254170000.0,0.027008,28.975
1738300000.0,0.017266,1.59,786630000.0,0.062547,1.4,6014700.0,0.71253,2.0,128010000.0,0.089207,1.5259,267.76,84244.0,0.36997,0.31196,0.81509,0.99194,1.0,719300000.0,0.16776,0.62066
1781700000.0,0.04349,1.59,897460000.0,0.1261,1.4,458000.0,0.21349,2.0,1584500000.0,0.039475,1.944,252.14,95748.0,0.83585,0.7329,0.17964,0.97052,1.0,2630000000.0,0.22941,0.73963
295130000.0,0.027153,1.59,1201800000.0,0.085504,1.4,4670100.0,0.73432,2.0,329030000.0,0.064419,1.3031,262.15,58716.0,0.46747,0.45139,0.28215,0.99241,1.0,1137000000.0,0.16031,0.52958
894790000.0,0.033528,1.59,897360000.0,0.10572,1.4,4331500.0,0.67135,2.0,664710000.0,0.14187,1.4805,268.81,76758.0,0.12372,0.70843,0.36573,0.92679,1.0,404470000.0,0.028254,18.674
669850000.0,0.046444,1.59,1206800000.0,0.082317,1.4,4867600.0,0.80263,2.0,686190000.0,0.023369,1.777,270.96,91385.0,0.39766,0.69196,0.1077,0.95859,1.0,1077500000.0,0.19913,0.55904
359400000.0,0.017198,1.59,1316300000.0,0.065597,1.4,3922800.0,0.70255,2.0,129050000.0,0.13939,1.839,267.96,98109.0,0.53434,0.55346,0.78859,0.93632,1.0,1163200000.0,0.1686,0.53099
274060000.0,0.019725,1.59,417180000.0,0.10129,1.4,537500.0,0.60335,2.0,480200000.0,0.10282,1.2663,242.39,83553.0,0.60748,0.49027,0.91553,0.98199,1.0,899730000.0,0.23428,0.6865
1556400000.0,0.031407,1.59,533910000.0,0.063012,1.4,5223600.0,0.8649,2.0,113420000.0,0.084104,1.4845,266.89,51732.0,0.42548,0.76585,0.43562,0.99746,1.0,622190000.0,0.16618,0.56444
823110000.0,0.031036,1.59,143160000.0,0.10614,1.4,1347200.0,0.54372,2.0,1850500000.0,0.12577,1.9494,252.76,95176.0,1.0678,0.1279,0.87605,0.97749,1.0,1630500000.0,0.085355,2.4203
282370000.0,0.012574,1.59,328950000.0,0.057582,1.4,1039800.0,0.73619,2.0,469150000.0,0.017167,1.6897,250.41,66981.0,1.1669,0.67767,0.92981,0.9629,1.0,587460000.0,0.6538,0.48098
1250600000.0,0.043397,1.59,180370000.0,0.094471,1.4,3266000.0,0.29426,2.0,450470000.0,0.0085833,1.4703,283.07,75947.0,1.0591,0.47532,0.56279,0.92395,1.0,888080000.0,0.27364,0.57901
935000000.0,0.036808,1.59,38357000.0,0.099452,1.4,2358400.0,0.89954,2.0,673590000.0,0.11403,1.949,295.89,82477.0,0.94292,0.12709,0.29454,0.98098,1.0,614650000.0,0.092982,0.45158
122110000.0,0.047478,1.59,384600000.0,0.12448,1.4,5219600.0,0.66991,2.0,1464300000.0,0.030477,1.2712,257.62,80497.0,0.39074,0.87453,0.60299,0.94553,1.0,666910000.0,0.18526,0.6836
1409400000.0,0.016361,1.59,1214100000.0,0.10137,1.4,3366000.0,0.78715,2.0,1155900000.0,0.013897,1.5616,248.88,51616.0,0.14168,0.7751,0.89341,0.95949,1.0,552220000.0,0.058864,7.8415
1801800000.0,0.038883,1.59,892200000.0,0.11626,1.4,3182700.0,0.31715,2.0,184490000.0,0.031961,1.4369,248.41,93980.0,0.25733,0.69189,0.4598,0.97998,1.0,1072300000.0,0.13583,1.1929
1356100000.0,0.039807,1.59,747490000.0,0.099761,1.4,3905200.0,0.41331,2.0,31375000.0,0.020044,1.3086,296.52,63820.0,0.70161,0.51005,0.19778,0.96922,1.0,944370000.0,0.15615,0.39805
659380000.0,0.012488,1.59,164020000.0,0.074117,1.4,320430.0,0.28237,2.0,390010000.0,0.12537,1.6165,266.86,86353.0,0.65457,0.30463,0.58798,0.95784,1.0,525670000.0,0.18088,0.54026
598290000.0,0.026424,1.59,708120000.0,0.062708,1.4,3326600.0,0.48948,2.0,1962200000.0,0.078859,1.8637,283.91,89242.0,0.51304,0.043702,0.53794,0.9693,1.0,1028200000.0,0.056637,1.2235
399390000.0,0.020237,1.59,1150300000.0,0.078052,1.4,241000.0,0.38445,2.0,1810800000.0,0.11529,1.8246,256.74,52395.0,0.35895,0.7646,0.42763,0.96331,1.0,712250000.0,0.030425,41.443
527080000.0,0.015495,1.59,980170000.0,0.11628,1.4,4875300.0,0.59896,2.0,190120000.0,0.045423,1.2133,277.88,91510.0,0.22434,0.90978,0.43187,0.9934,1.0,727620000.0,0.081629,0.89375
1359600000.0,0.04195,1.59,343450000.0,0.065575,1.4,3931500.0,0.28369,2.0,223810000.0,0.026958,1.5877,274.99,61278.0,0.18653,0.52182,0.38075,0.93998,1.0,463980000.0,0.14353,0.74429
211520000.0,0.034493,1.59,1092500000.0,0.11065,1.4,1565700.0,0.71189,2.0,202220000.0,0.014531,1.6239,243.87,85248.0,0.44467,0.15071,0.77701,0.99339,1.0,1070500000.0,0.16203,0.87769
510840000.0,0.020235,1.59,517400000.0,0.064969,1.4,5981400.0,0.91644,2.0,1268300000.0,0.015771,1.7894,253.2,82640.0,0.92294,0.64213,0.7746,0.93016,1.0,963940000.0,0.43635,0.67262
982980000.0,0.026991,1.59,1290100000.0,0.084767,1.4,1257800.0,0.73103,2.0,752650000.0,0.0814,1.9387,294.64,51528.0,0.47315,0.45825,0.43122,0.91558,1.0,564390000.0,0.051361,1.3642
1106000000.0,0.046793,1.59,1431100000.0,0.11094,1.4,5420600.0,0.63881,2.0,1125300000.0,0.008945,1.9548,252.35,88454.0,0.25585,0.29737,0.36521,0.96985,1.0,1150100000.0,0.11306,1.5407
1587300000.0,0.032249,1.59,898200000.0,0.089208,1.4,3365200.0,0.26505,2.0,1070400000.0,0.1221,1.4702,243.67,99834.0,0.50714,0.17097,0.85916,0.96019,1.0,1651700000.0,0.10277,3.0314
813950000.0,0.040092,1.59,158950000.0,0.098063,1.4,5500600.0,0.86691,2.0,1792900000.0,0.084778,1.6606,242.01,78251.0,0.46938,0.036432,0.89627,0.93155,1.0,1375200000.0,0.095505,3.712
1300800000.0,0.039606,1.59,849670000.0,0.072065,1.4,3901700.0,0.86305,2.0,820760000.0,0.07168,1.6694,245.95,65313.0,0.81924,0.75956,0.47842,0.96902,1.0,1866700000.0,0.21327,0.55829
906280000.0,0.017466,1.59,289370000.0,0.10419,1.4,130180.0,0.87654,2.0,1904100000.0,0.062561,1.3584,253.41,95852.0,0.99938,0.60503,0.52805,0.95077,1.0,2187200000.0,0.25968,0.45119
1481700000.0,0.047682,1.59,313390000.0,0.089024,1.4,3650100.0,0.44825,2.0,1036400000.0,0.062627,1.5644,285.69,84457.0,0.53346,0.028497,0.85449,0.95912,1.0,1031600000.0,0.11587,0.47602
688150000.0,0.036626,1.59,439740000.0,0.11405,1.4,2467700.0,0.46662,2.0,1513400000.0,0.011273,1.3235,262.25,63889.0,0.71268,0.85568,0.24481,0.99589,1.0,786020000.0,0.27448,0.71737
505990000.0,0.043978,1.59,1053900000.0,0.103,1.4,5666900.0,0.81888,2.0,1497700000.0,0.089586,1.5991,261.43,75793.0,0.57571,0.17425,0.325,0.98331,1.0,1536500000.0,0.080826,1.3294
1231400000.0,0.043885,1.59,16406000.0,0.099322,1.4,5943800.0,0.64664,2.0,23394000.0,0.087253,1.8731,286.53,73127.0,0.51307,0.87206,0.24845,0.96846,1.0,628040000.0,0.17182,0.47987
1922800000.0,0.038234,1.59,341600000.0,0.10627,1.4,82103.0,0.5643,2.0,449750000.0,0.10899,1.3793,267.95,96127.0,0.66123,0.53039,0.16903,0.99926,1.0,1185400000.0,0.1851,0.491
168090000.0,0.03736,1.59,994850000.0,0.095706,1.4,3205600.0,0.62745,2.0,70352000.0,0.048901,1.5432,266.16,94670.0,0.47963,0.33633,0.1526,0.94973,1.0,959380000.0,0.24506,0.52084
2028300000.0,0.038965,1.59,1155400000.0,0.12057,1.4,4887400.0,0.45404,2.0,1559500000.0,0.033152,1.3301,268.67,77714.0,0.70707,0.60041,0.17971,0.93521,1.0,2032700000.0,0.1771,0.44569
1162700000.0,0.042373,1.59,1178900000.0,0.068321,1.4,3933100.0,0.77442,2.0,437940000.0,0.11612,1.7907,256.22,65901.0,0.69458,0.11682,0.54511,0.93211,1.0,1082800000.0,0.14311,0.61305
1241600000.0,0.013519,1.59,1236700000.0,0.10552,1.4,176010.0,0.38251,2.0,800510000.0,0.034527,1.8176,254.4,66630.0,0.62669,0.18111,0.27807,0.95005,1.0,1490300000.0,0.19896,0.52289
1819500000.0,0.036917,1.59,716440000.0,0.10147,1.4,1958900.0,0.51618,2.0,1522400000.0,0.14782,1.2762,265.37,62518.0,0.20225,0.76129,0.72679,0.93314,1.0,989200000.0,0.027426,27.235
111380000.0,0.014388,1.59,1233600000.0,0.078822,1.4,5133600.0,0.5469,2.0,1922500000.0,0.0098772,1.8733,256.85,81285.0,0.22324,0.35918,0.72534,0.98074,1.0,884910000.0,0.1254,0.9748
971940000.0,0.036518,1.59,549370000.0,0.072569,1.4,2249600.0,0.18538,2.0,431640000.0,0.035256,1.3451,283.28,100080.0,0.17513,0.63767,0.61682,0.94893,1.0,602990000.0,0.12921,0.76083
1325500000.0,0.042291,1.59,424200000.0,0.070638,1.4,3471700.0,0.66731,2.0,946930000.0,0.075357,1.7187,269.48,66657.0,0.36705,0.82961,0.37091,0.99076,1.0,759950000.0,0.082178,0.91108
2034900000.0,0.026824,1.59,835780000.0,0.084312,1.4,5055000.0,0.55219,2.0,1069200000.0,0.13392,1.336,285.79,76947.0,1.168,0.80336,0.90639,0.96724,1.0,1611300000.0,0.078103,0.54599
34118000.0,0.015696,1.59,1021700000.0,0.1093,1.4,5821500.0,0.67022,2.0,1308900000.0,0.13118,1.6732,272.59,70584.0,1.1115,0.40553,0.90167,0.93834,1.0,1791000000.0,0.060767,1.6826
1098500000.0,0.021592,1.59,1024200000.0,0.10494,1.4,2677200.0,0.61458,2.0,1804300000.0,0.013774,1.6661,282.97,59455.0,0.61745,0.83796,0.19142,0.97782,1.0,920330000.0,0.1595,0.43071
471670000.0,0.042854,1.59,514060000.0,0.094414,1.4,4669800.0,0.85084,2.0,1186600000.0,0.12881,1.8341,254.08,95413.0,1.0581,0.44047,0.49629,0.99766,1.0,1523100000.0,0.12046,0.81266
971870000.0,0.014831,1.59,247800000.0,0.126,1.4,3643900.0,0.93172,2.0,372080000.0,0.063561,1.5859,247.58,54111.0,0.14577,0.33976,0.32946,0.9818,1.0,363930000.0,0.094637,2.0533
767030000.0,0.031322,1.59,350830000.0,0.061039,1.4,23001.0,0.31259,2.0,1009600000.0,0.071171,1.8147,277.39,58699.0,0.93998,0.62116,0.49095,0.96798,1.0,1004200000.0,0.13653,0.40976
1465500000.0,0.04244,1.59,1113300000.0,0.059716,1.4,4677500.0,0.18318,2.0,32679000.0,0.03837,1.2724,282.98,70659.0,0.80451,0.38683,0.79451,0.93159,1.0,1391100000.0,0.19438,0.3855
869300000.0,0.034717,1.59,326260000.0,0.07118,1.4,5886000.0,0.32552,2.0,1846700000.0,0.14257,1.2664,263.56,53291.0,0.29796,0.61565,0.63883,0.92906,1.0,1232300000.0,0.030364,19.322
408000000.0,0.032633,1.59,1201100000.0,0.079954,1.4,1075500.0,0.86534,2.0,548750000.0,0.11666,1.3376,247.73,101980.0,0.94533,0.084241,0.62079,0.9605,1.0,1714600000.0,0.26255,0.53225
1813400000.0,0.040541,1.59,1369300000.0,0.12261,1.4,2986200.0,0.28406,2.0,1346500000.0,0.058093,1.3535,261.61,96069.0,0.56515,0.39452,0.90112,0.97696,1.0,1964600000.0,0.094853,1.0417
710900000.0,0.020789,1.59,572790000.0,0.060622,1.4,762720.0,0.71714,2.0,560500000.0,0.058706,1.7594,250.76,63118.0,0.85631,0.51294,0.24283,0.9533,1.0,1028300000.0,0.35303,0.48795
1007600000.0,0.032593,1.59,386490000.0,0.070667,1.4,4404200.0,0.83075,2.0,1041500000.0,0.032722,1.4028,287.43,59335.0,1.1396,0.38952,0.21442,0.98101,1.0,1183400000.0,0.24166,0.52763
34736000.0,0.046256,1.59,299580000.0,0.074706,1.4,4009900.0,0.60602,2.0,1684600000.0,0.12213,1.4704,243.3,58168.0,0.69877,0.72012,0.7184,0.96829,1.0,1528500000.0,0.073349,6.3033
1713400000.0,0.032738,1.59,317160000.0,0.057174,1.4,302010.0,0.35291,2.0,362860000.0,0.096921,1.596,282.22,96275.0,1.1385,0.67903,0.65774,0.99535,1.0,1222900000.0,0.24106,0.375
1990000000.0,0.032218,1.59,1062500000.0,0.089195,1.4,3720300.0,0.87699,2.0,1447500000.0,0.0089384,1.8407,258.44,55968.0,0.21989,0.34868,0.76962,0.97784,1.0,661450000.0,0.087689,1.4213
258330000.0,0.039244,1.59,506320000.0,0.077758,1.4,1124300.0,0.34776,2.0,402530000.0,0.067505,1.3344,296.79,68365.0,0.3291,0.27357,0.68638,0.96681,1.0,678650000.0,0.099216,0.54758
147190000.0,0.033502,1.59,494810000.0,0.092361,1.4,19791.0,0.21586,2.0,560900000.0,0.018582,1.7081,251.56,76937.0,0.3942,0.67856,0.63695,0.99843,1.0,625320000.0,0.26319,0.67089
626080000.0,0.034108,1.59,1086800000.0,0.086055,1.4,1304200.0,0.66865,2.0,1098400000.0,0.02637,1.8532,251.68,75916.0,0.59374,0.031772,0.3384,0.97921,1.0,1437800000.0,0.26268,0.53214
1020400000.0,0.018101,1.59,1443900000.0,0.099576,1.4,610700.0,0.44379,2.0,585750000.0,0.084131,1.3398,281.3,76943.0,0.2368,0.43293,0.89896,0.92399,1.0,1010600000.0,0.052443,1.7881
570840000.0,0.043462,1.59,221970000.0,0.069033,1.4,1085400.0,0.23075,2.0,1226700000.0,0.057754,1.2479,284.04,74600.0,0.25204,0.59646,0.17101,0.94648,1.0,1033000000.0,0.11063,0.6073
968320000.0,0.036411,1.59,799490000.0,0.12132,1.4,3270500.0,0.3533,2.0,1460900000.0,0.035724,1.874,271.07,99248.0,0.38754,0.48486,0.41505,0.98289,1.0,1196100000.0,0.11453,0.63935
1965600000.0,0.030864,1.59,294530000.0,0.089805,1.4,4331100.0,0.94904,2.0,9350200.0,0.033288,1.2062,267.49,100290.0,0.86877,0.82476,0.28896,0.93181,1.0,1251500000.0,0.33521,0.43059
2066500000.0,0.044827,1.59,1086700000.0,0.062241,1.4,4324800.0,0.54758,2.0,1429200000.0,0.06308,1.2547,261.98,67917.0,0.24848,0.43628,0.52241,0.9826,1.0,1370000000.0,0.10298,1.0439
1645400000.0,0.022811,1.59,351940000.0,0.072479,1.4,2435800.0,0.69547,2.0,774280000.0,0.056985,1.4665,279.38,71073.0,0.67725,0.24276,0.25015,0.94287,1.0,924730000.0,0.18493,0.42951
973130000.0,0.032319,1.59,464620000.0,0.10911,1.4,1920000.0,0.45977,2.0,982810000.0,0.021229,1.5494,244.77,97857.0,0.31114,0.056678,0.30239,0.97318,1.0,719660000.0,0.31542,0.87152
495670000.0,0.045657,1.59,861890000.0,0.11701,1.4,3334300.0,0.58811,2.0,509910000.0,0.029181,1.3797,242.82,66208.0,0.72244,0.14065,0.77731,0.95817,1.0,1034700000.0,0.22017,0.62045
1845300000.0,0.02891,1.59,327020000.0,0.070883,1.4,2478500.0,0.8452,2.0,974840000.0,0.0086437,1.4647,280.99,98958.0,1.0204,0.79033,0.38397,0.98624,1.0,1090500000.0,0.31301,0.38893
1194800000.0,0.020931,1.59,952150000.0,0.059471,1.4,2561300.0,0.49915,2.0,419920000.0,0.049318,1.9922,288.07,94080.0,0.12471,0.58504,0.46501,0.95635,1.0,298520000.0,0.085513,1.0687
1023800000.0,0.023185,1.59,1345000000.0,0.094335,1.4,38157.0,0.18355,2.0,184050000.0,0.094662,1.4065,265.35,101810.0,0.3692,0.43161,0.11973,0.96799,1.0,1082500000.0,0.19769,0.60322
1000300000.0,0.030534,1.59,113440000.0,0.070589,1.4,3208200.0,0.56975,2.0,1122100000.0,0.049653,1.5333,272.28,93835.0,0.13214,0.067103,0.28385,0.94173,1.0,499640000.0,0.10496,1.0357
1498200000.0,0.026636,1.59,993880000.0,0.10875,1.4,885480.0,0.53343,2.0,1400500000.0,0.016122,1.522,284.88,74902.0,1.0115,0.74075,0.58134,0.9578,1.0,1130400000.0,0.1596,0.38231
778580000.0,0.025481,1.59,1496100000.0,0.12073,1.4,3480500.0,0.40502,2.0,1112300000.0,0.11088,1.7497,243.11,61731.0,0.45297,0.70065,0.42543,0.99519,1.0,1341000000.0,0.062502,20.372
1986000000.0,0.037084,1.59,716940000.0,0.079273,1.4,3649400.0,0.36384,2.0,725310000.0,0.04723,1.9951,258.31,93654.0,0.88173,0.70121,0.16907,0.94526,1.0,2099600000.0,0.28994,0.6775
1700700000.0,0.028205,1.59,773950000.0,0.093637,1.4,5515700.0,0.84619,2.0,1215200000.0,0.0090623,1.4933,252.26,77199.0,0.73736,0.49071,0.25807,0.91331,1.0,1176100000.0,0.33681,0.78545
371860000.0,0.027724,1.59,358340000.0,0.11184,1.4,2009900.0,0.62786,2.0,1914900000.0,0.08647,1.3155,276.44,88540.0,0.46489,0.10863,0.24952,0.95049,1.0,1762000000.0,0.076243,1.6385
1321800000.0,0.026799,1.59,69443000.0,0.069185,1.4,3901500.0,0.76367,2.0,124500000.0,0.12674,1.2691,254.73,69951.0,0.2131,0.44292,0.49376,0.98748,1.0,210560000.0,0.16402,2.0896
1440700000.0,0.027391,1.59,1026200000.0,0.078975,1.4,2349000.0,0.75616,2.0,232360000.0,0.069383,1.2424,268.5,92774.0,0.36213,0.91868,0.28441,0.98665,1.0,1118200000.0,0.17612,1.1468
35889000.0,0.047415,1.59,1096900000.0,0.10507,1.4,3922400.0,0.67124,2.0,1499900000.0,0.066535,1.3089,283.82,80140.0,0.79914,0.28518,0.77338,0.94463,1.0,2114600000.0,0.095655,0.8977
1176800000.0,0.048183,1.59,935210000.0,0.11501,1.4,5076700.0,0.59178,2.0,1710500000.0,0.055488,1.715,268.79,89285.0,0.093122,0.021842,0.86962,0.93708,1.0,501230000.0,0.037512,16.803
2010900000.0,0.023734,1.59,1353400000.0,0.075541,1.4,4229700.0,0.5242,2.0,721330000.0,0.041098,1.6566,251.4,56113.0,0.5779,0.57794,0.86957,0.97923,1.0,1528900000.0,0.16356,0.94496
983260000.0,0.01242,1.59,385330000.0,0.1196,1.4,4183000.0,0.86634,2.0,437590000.0,0.064396,1.3876,246.45,78585.0,0.99504,0.66814,0.36642,0.91422,1.0,845980000.0,0.41038,0.7713
889250000.0,0.045114,1.59,119790000.0,0.097875,1.4,1145000.0,0.60773,2.0,1017100000.0,0.10383,1.4832,283.32,74325.0,0.85111,0.60289,0.37082,0.92328,1.0,1156500000.0,0.095858,0.89376
1637300000.0,0.031826,1.59,435760000.0,0.11605,1.4,5729700.0,0.87344,2.0,1059400000.0,0.070048,1.9504,272.22,91851.0,1.0755,0.58536,0.39065,0.9413,1.0,1464000000.0,0.16421,0.78907
1395200000.0,0.012951,1.59,647410000.0,0.070774,1.4,4920600.0,0.41448,2.0,396180000.0,0.12979,1.6537,252.25,93671.0,0.89736,0.32184,0.48922,0.95089,1.0,991260000.0,0.27314,1.0175
813520000.0,0.047924,1.59,1516300000.0,0.073056,1.4,697810.0,0.48993,2.0,1880800000.0,0.046971,1.8876,266.21,95017.0,0.51073,0.87782,0.39661,0.93879,1.0,1900300000.0,0.12942,0.92316
1218100000.0,0.031166,1.59,950500000.0,0.09936,1.4,3817700.0,0.27749,2.0,585110000.0,0.095898,1.6858,259.08,77700.0,0.20633,0.22193,0.84401,0.98368,1.0,770600000.0,0.057718,7.4064
1253200000.0,0.024833,1.59,645550000.0,0.057116,1.4,1440800.0,0.68843,2.0,366410000.0,0.058759,1.4816,246.24,76497.0,1.166,0.069363,0.12121,0.96463,1.0,999870000.0,0.64219,0.93124
872870000.0,0.045635,1.59,706300000.0,0.09955,1.4,2136600.0,0.87415,2.0,65712000.0,0.14047,1.4802,294.51,62759.0,0.69123,0.11279,0.78126,0.99168,1.0,728870000.0,0.10434,0.85377
1397400000.0,0.025012,1.59,646590000.0,0.10643,1.4,5112800.0,0.46492,2.0,1825000000.0,0.092323,1.8891,257.14,61820.0,0.18717,0.30705,0.13929,0.95362,1.0,480660000.0,0.028521,70.833
521870000.0,0.035698,1.59,869240000.0,0.11189,1.4,1654400.0,0.49878,2.0,626270000.0,0.091277,1.9299,282.72,70945.0,1.0903,0.61209,0.85676,0.97872,1.0,1333600000.0,0.097539,0.68779
567250000.0,0.02424,1.59,847750000.0,0.084858,1.4,5667100.0,0.4507,2.0,646680000.0,0.11637,1.234,249.66,78225.0,0.67981,0.34878,0.15373,0.99268,1.0,1090900000.0,0.1879,1.1794
1226500000.0,0.047619,1.59,619350000.0,0.11067,1.4,619740.0,0.27155,2.0,396360000.0,0.087975,1.244,294.87,61630.0,0.11772,0.14949,0.7261,0.98855,1.0,420870000.0,0.041673,4.4611
707450000.0,0.012075,1.59,548210000.0,0.10897,1.4,4362100.0,0.87657,2.0,1153700000.0,0.14477,1.9167,251.36,88283.0,0.24044,0.37869,0.86217,0.96479,1.0,621350000.0,0.037611,344.64
391940000.0,0.036949,1.59,386900000.0,0.061239,1.4,3110900.0,0.7397,2.0,409880000.0,0.081819,1.7658,280.23,80061.0,0.62791,0.68476,0.90587,0.92513,1.0,746550000.0,0.15599,0.54696
1276900000.0,0.043906,1.59,135960000.0,0.091704,1.4,986930.0,0.91993,2.0,1126800000.0,0.071978,1.6376,268.72,91034.0,0.69436,0.42756,0.50674,0.97741,1.0,1372200000.0,0.15789,0.7124
844650000.0,0.033334,1.59,1407000000.0,0.066225,1.4,4144300.0,0.29696,2.0,1885100000.0,0.051516,1.319,255.88,82924.0,0.17587,0.46201,0.21605,0.96467,1.0,1287100000.0,0.13024,1.1394
6805600.0,0.047068,1.59,888940000.0,0.11606,1.4,2963500.0,0.35596,2.0,1118200000.0,0.0080715,1.5282,268.6,93043.0,0.2171,0.24999,0.32584,0.93153,1.0,722940000.0,0.11295,0.81438
1829200000.0,0.036396,1.59,1426400000.0,0.1038,1.4,5796300.0,0.21867,2.0,721670000.0,0.053926,1.52,295.77,100000.0,0.04124,0.8969,0.66894,0.94313,1.0,256370000.0,0.031541,6.61
1040800000.0,0.044219,1.59,188010000.0,0.078554,1.4,4288000.0,0.26284,2.0,1974600000.0,0.062709,1.9101,290.04,59418.0,0.35358,0.46139,0.91272,0.9975,1.0,596140000.0,0.043481,1.8974
145920000.0,0.042934,1.59,550370000.0,0.071438,1.4,1140400.0,0.48681,2.0,292260000.0,0.064745,1.6939,258.93,90758.0,0.58844,0.13606,0.54644,0.92873,1.0,826350000.0,0.28719,0.53572
1958500000.0,0.044251,1.59,1199900000.0,0.12165,1.4,2193400.0,0.794,2.0,325910000.0,0.060612,1.372,273.36,84560.0,0.5106,0.71286,0.65689,0.93622,1.0,1446600000.0,0.088009,0.71691
1577300000.0,0.029734,1.59,1195600000.0,0.11503,1.4,1418300.0,0.91472,2.0,755060000.0,0.054143,1.3449,243.83,69031.0,0.43308,0.085249,0.36874,0.92053,1.0,1574300000.0,0.14999,1.2644
2054800000.0,0.018462,1.59,1106000000.0,0.1013,1.4,4028900.0,0.49682,2.0,1442400000.0,0.1182,1.4646,258.59,76338.0,1.0252,0.77726,0.75304,0.99678,1.0,2209200000.0,0.090752,1.1389
1276100000.0,0.011756,1.59,1288000000.0,0.1141,1.4,4535300.0,0.70227,2.0,204590000.0,0.0416,1.4976,283.33,100310.0,0.01201,0.25776,0.12443,0.93292,1.0,6802700.0,0.024664,29.834
996430000.0,0.032085,1.59,540330000.0,0.057108,1.4,4728600.0,0.61569,2.0,63936000.0,0.012276,1.3948,286.75,92318.0,0.22902,0.90722,0.6605,0.99539,1.0,483360000.0,0.14737,1.0475
860660000.0,0.024228,1.59,708750000.0,0.11224,1.4,1945200.0,0.34091,2.0,1924700000.0,0.13424,1.8198,249.29,83972.0,0.6616,0.86485,0.90804,0.96637,1.0,1349100000.0,0.065764,200.04
1819100000.0,0.032102,1.59,69772000.0,0.063206,1.4,5896400.0,0.47751,2.0,1529600000.0,0.11355,1.2812,288.2,57726.0,0.89849,0.62326,0.557,0.96656,1.0,1471700000.0,0.058279,1.726
167450000.0,0.012963,1.59,558180000.0,0.088941,1.4,2367100.0,0.93297,2.0,772720000.0,0.11168,1.8964,266.38,97575.0,0.24732,0.62711,0.62333,0.96906,1.0,571610000.0,0.049104,7.8123
1909400000.0,0.034057,1.59,781920000.0,0.069143,1.4,5332100.0,0.85428,2.0,1833200000.0,0.050855,1.2458,283.98,70517.0,0.87549,0.4764,0.25651,0.93574,1.0,2263500000.0,0.16067,0.69918
181610000.0,0.046139,1.59,724630000.0,0.084734,1.4,5303100.0,0.78129,2.0,1406500000.0,0.020461,1.8213,281.53,73811.0,0.40615,0.70257,0.8599,0.98688,1.0,765720000.0,0.11558,1.0613
