N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] N_mcb [m^-3] R_mcb [m] GSD_mcb [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] mcb_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
1.2073e+09 0.013495 1.59 1.3836e+09 0.063611 1.4 8.0863e+05 0.39214 2 1.8129e+09 0.1306 1.9705 297.17 69230 0.047068 0.46008 0.48848 0.95592 1 9.9684e+07 0.0056828 1351.8
2.0835e+09 0.047444 1.59 5.3998e+08 0.058826 1.4 2.4603e+06 0.37495 2 1.1581e+09 0.14518 1.9859 277.09 68076 0.139 0.83756 0.50168 0.93346 1 2.0534e+08 0.013534 830.98
1.4771e+09 0.047279 1.59 6.7659e+08 0.11554 1.4 1.3217e+05 0.89137 2 1.371e+09 0.11993 1.9251 250.97 65985 0.022219 0.12313 0.89079 0.92099 1 1.483e+08 0.015068 6301.7
7.7581e+08 0.029063 1.59 5.5744e+07 0.070243 1.4 6686.3 0.58708 2 8.2221e+08 0.13164 1.649 245.2 54393 0.060584 0.69646 0.079749 0.95661 1 2.2098e+08 0.027219 1477.8
1.0598e+09 0.038012 1.59 4.2096e+07 0.090332 1.4 2.048e+06 0.40388 2 1.225e+09 0.13006 1.8982 294.04 59751 0.0096059 0.6401 0.87255 0.98692 1 2.5144e+07 0.0037959 5046.8
9.1894e+08 0.044225 1.59 7.6042e+07 0.10196 1.4 4.9538e+06 0.75568 2 1.1637e+09 0.14726 1.5923 244.93 78506 0.054481 0.8464 0.32667 0.99009 1 3.5315e+08 0.024488 1558.2
1.6083e+09 0.029517 1.59 1.221e+09 0.087132 1.4 8.3626e+05 0.24677 2 9.4143e+08 0.13348 1.948 261.18 64348 0.10677 0.47628 0.40518 0.941 1 2.1725e+08 0.021828 1173.2
2.0463e+09 0.042533 1.59 3.4894e+08 0.10711 1.4 6.0082e+06 0.91176 2 6.9555e+08 0.11578 1.657 243.76 67241 0.077094 0.54982 0.91828 0.9691 1 2.733e+08 0.03027 235.53
1.7479e+09 0.034521 1.59 6.1349e+08 0.11288 1.4 2.8289e+06 0.74545 2 1.4553e+09 0.12293 1.8934 253.91 65316 0.067478 0.49416 0.90245 0.97375 1 2.6666e+08 0.018475 1650.5
5.0325e+08 0.029815 1.59 1.0088e+09 0.060951 1.4 2.6692e+06 0.19959 2 1.3421e+09 0.14926 1.7647 287.18 52459 0.031875 0.89302 0.82758 0.9515 1 7.9544e+07 0.0060765 1742
1.133e+09 0.04341 1.59 1.5026e+09 0.11019 1.4 3.8188e+06 0.55764 2 5.9203e+08 0.14552 1.7248 259.95 66800 0.023136 0.057429 0.6446 0.94946 1 8.3086e+07 0.01391 6365.8
9.7601e+08 0.042541 1.59 7.7066e+08 0.11062 1.4 4.9284e+06 0.73908 2 1.6112e+09 0.14775 1.59 283.91 99454 0.048406 0.02085 0.7715 0.99523 1 2.3395e+08 0.010604 278.86
